Insulation,Temperature,Avg_Age,Home_Size,Predicted_Heating_Oil
7,38,44.5,4,223.0
9,69,26.6,8,181.0
9,56,44.6,8,228.0
7,40,41.4,7,225.0
5,86,25.5,6,146.0
7,75,34.0,1,163.0
9,69,64.6,4,245.0
8,88,55.3,5,211.0
4,61,25.8,8,169.0
7,83,22.9,1,134.0
7,68,52.0,1,205.0
8,70,39.9,3,188.0
6,62,40.9,5,196.0
5,79,26.8,3,145.0
8,60,38.8,5,200.0
9,53,50.1,5,232.0
2,86,42.2,4,163.0
5,42,22.0,4,168.0
7,47,35.6,6,204.0
9,43,18.0,8,185.0
2,44,52.6,5,221.0
6,76,51.5,6,209.0
7,64,31.1,8,188.0
6,51,21.4,2,157.0
5,46,69.3,8,272.0
4,83,37.1,6,168.0
8,76,69.3,6,251.0
8,84,36.5,7,182.0
5,80,36.6,4,167.0
4,71,16.6,3,128.0
3,88,18.1,4,116.0
7,55,57.9,5,239.0
4,89,24.2,4,131.0
8,49,62.9,2,248.0
4,78,63.4,6,224.0
10,63,48.7,4,221.0
5,74,23.9,2,140.0
9,72,48.9,6,217.0
10,78,62.6,8,249.0
3,54,56.8,3,218.0
5,62,36.4,2,175.0
7,45,42.4,8,226.0
8,66,16.1,2,141.0
4,51,28.5,1,162.0
8,43,39.1,6,218.0
8,38,25.5,4,189.0
9,72,52.1,4,218.0
9,80,45.1,2,191.0
4,83,57.9,5,206.0
5,60,65.4,5,243.0
5,80,44.6,1,173.0
7,47,30.2,6,194.0
8,41,31.2,5,201.0
7,53,31.1,8,197.0
9,89,25.8,3,148.0
2,77,19.6,2,119.0
5,73,52.6,2,198.0
9,60,56.6,7,245.0
4,50,28.3,8,183.0
6,78,67.7,6,240.0
9,62,32.5,3,184.0
7,44,47.2,2,218.0
9,61,47.5,5,220.0
6,64,36.8,3,180.0
8,49,60.4,7,259.0
9,87,27.6,4,156.0
7,86,62.7,3,218.0
5,74,20.6,6,146.0
5,45,59.1,5,243.0
2,83,60.8,4,202.0
6,49,43.5,4,209.0
10,70,19.9,5,161.0
7,87,63.6,7,231.0
8,75,57.7,3,220.0
5,42,21.9,1,159.0
9,85,56.0,6,221.0
3,47,23.4,7,170.0
2,89,41.7,7,168.0
2,46,49.1,7,218.0
2,42,37.2,8,201.0
6,50,43.0,3,204.0
8,83,67.4,2,230.0
5,38,32.7,3,190.0
9,59,34.9,7,203.0
2,64,22.1,2,135.0
10,49,37.1,6,216.0
2,87,65.9,6,215.0
2,70,36.4,6,170.0
3,52,34.3,6,184.0
4,76,16.7,4,127.0
8,39,22.5,5,185.0
9,40,24.4,1,179.0
8,87,68.5,8,247.0
5,49,32.2,8,195.0
2,44,72.4,8,270.0
10,85,45.0,2,190.0
3,48,23.2,3,156.0
7,79,27.1,2,149.0
8,40,40.2,8,229.0
10,40,54.7,6,258.0
9,42,57.3,7,262.0
6,38,39.4,2,204.0
8,38,48.5,3,232.0
8,86,52.8,2,198.0
4,88,56.1,7,205.0
3,76,45.2,6,186.0
8,45,42.5,3,214.0
7,63,36.4,3,184.0
6,87,15.2,5,125.0
10,63,34.8,8,206.0
9,64,28.3,6,183.0
10,61,38.6,7,212.0
10,87,53.4,5,214.0
2,72,70.6,5,234.0
5,76,15.7,4,128.0
4,38,58.0,5,243.0
2,57,49.4,3,198.0
9,75,51.5,3,211.0
8,77,63.4,1,224.0
3,49,31.1,7,183.0
2,60,39.2,8,190.0
6,79,48.5,2,188.0
8,89,29.4,4,155.0
6,40,52.3,6,240.0
5,50,15.5,1,140.0
8,88,62.8,2,216.0
8,43,41.1,3,213.0
9,53,41.6,1,203.0
8,89,44.6,4,185.0
3,81,33.1,6,158.0
10,81,72.0,5,256.0
8,78,72.3,3,247.0
5,68,36.0,1,166.0
6,71,28.0,3,157.0
3,63,19.9,5,143.0
4,48,35.5,6,193.0
7,84,23.0,3,140.0
5,40,21.3,4,169.0
2,45,24.2,3,157.0
7,56,66.8,4,253.0
2,71,22.2,2,129.0
4,47,23.9,8,177.0
10,90,25.1,7,161.0
4,58,29.9,5,171.0
8,84,61.9,2,218.0
8,39,65.2,4,267.0
9,55,27.9,1,174.0
9,47,53.0,1,231.0
8,61,36.7,2,186.0
6,71,37.0,4,178.0
7,44,43.5,1,207.0
2,43,21.2,4,156.0
2,76,44.9,5,179.0
5,85,52.7,5,198.0
4,89,65.1,6,219.0
10,58,47.2,7,232.0
8,75,72.2,7,261.0
6,77,46.9,2,187.0
3,52,49.0,5,211.0
7,61,60.0,1,226.0
8,73,69.5,8,260.0
9,60,46.6,5,219.0
9,52,19.7,7,178.0
8,88,55.2,8,219.0
2,89,36.0,1,139.0
6,66,21.4,4,151.0
7,52,27.5,1,169.0
6,58,66.4,5,250.0
5,47,17.1,5,158.0
3,40,53.0,3,222.0
7,78,24.3,7,160.0
9,39,52.0,1,235.0
3,70,27.1,1,140.0
8,70,44.4,1,191.0
4,41,15.6,5,156.0
2,67,15.7,5,128.0
2,53,21.6,5,152.0
2,40,50.4,5,220.0
6,88,62.4,2,209.0
8,71,25.4,1,153.0
10,55,52.8,8,248.0
3,88,30.3,6,147.0
9,81,55.1,3,213.0
3,53,24.8,3,155.0
5,48,28.8,2,171.0
5,41,43.9,2,207.0
3,72,26.3,1,137.0
4,44,58.2,1,227.0
8,59,21.1,5,166.0
7,50,41.0,2,201.0
10,89,47.9,7,208.0
5,49,16.9,6,159.0
6,46,43.8,8,224.0
5,45,51.2,2,218.0
9,61,61.8,7,255.0
8,68,27.1,1,158.0
5,45,61.4,7,254.0
8,72,24.0,5,161.0
5,74,34.8,1,159.0
5,74,69.7,3,235.0
3,59,45.7,3,192.0
10,46,35.0,3,205.0
2,44,61.0,7,244.0
6,43,63.6,8,266.0
10,44,37.0,5,217.0
5,40,30.9,1,179.0
6,39,36.0,5,205.0
2,66,49.7,6,200.0
5,77,45.2,7,195.0
6,40,46.4,2,216.0
2,57,52.6,3,204.0
9,66,48.8,8,228.0
6,63,66.7,2,238.0
9,77,71.3,3,249.0
7,46,18.4,5,168.0
7,75,68.0,2,234.0
6,71,43.2,3,187.0
4,42,64.0,3,246.0
4,74,47.9,1,182.0
4,60,17.8,5,145.0
2,70,44.1,7,189.0
3,64,26.1,7,161.0
5,60,23.1,1,147.0
9,41,66.5,1,263.0
7,64,22.3,7,167.0
3,74,47.8,2,181.0
9,72,42.3,7,207.0
8,79,35.2,3,172.0
6,86,35.7,1,154.0
8,65,61.9,2,233.0
3,77,66.3,1,213.0
5,86,63.3,3,212.0
9,77,66.6,6,249.0
4,67,70.7,3,239.0
2,47,34.2,3,176.0
7,78,66.9,1,226.0
8,50,39.5,6,213.0
5,47,57.2,6,241.0
4,56,34.3,8,190.0
5,43,38.5,4,201.0
9,40,41.7,2,217.0
7,55,41.3,8,215.0
3,58,59.4,1,214.0
3,47,42.7,5,202.0
5,90,69.3,6,230.0
3,87,53.6,2,182.0
2,85,53.4,1,177.0
6,45,62.7,1,242.0
7,57,53.5,2,220.0
9,73,68.2,1,240.0
8,75,28.1,3,161.0
5,48,62.2,6,250.0
7,59,46.0,2,203.0
7,42,57.9,4,247.0
8,78,65.4,3,233.0
9,88,36.9,5,177.0
5,85,40.4,3,167.0
8,39,69.6,6,282.0
2,43,54.8,6,229.0
9,78,49.6,6,214.0
2,49,34.3,4,177.0
8,41,41.4,4,218.0
8,77,28.8,8,176.0
8,83,61.2,1,214.0
10,71,33.7,7,194.0
3,61,72.5,8,259.0
8,50,36.6,4,201.0
3,50,55.7,6,229.0
5,69,19.5,7,151.0
3,74,69.0,2,223.0
6,80,54.2,2,199.0
7,89,69.8,1,223.0
9,72,23.6,2,155.0
9,74,22.7,5,160.0
2,65,50.1,5,199.0
2,79,65.8,2,210.0
4,38,33.9,8,204.0
9,70,48.2,8,224.0
8,62,49.0,6,222.0
2,40,50.6,4,217.0
3,82,46.5,3,175.0
7,86,63.0,1,212.0
2,71,32.4,1,146.0
2,82,47.2,2,170.0
7,88,29.1,2,146.0
2,80,16.6,2,110.0
3,71,24.0,5,145.0
7,51,31.7,8,199.0
2,85,69.0,5,220.0
6,86,26.0,3,141.0
2,74,22.8,2,128.0
3,54,44.6,3,194.0
5,71,38.1,5,180.0
10,60,56.9,7,249.0
6,60,58.0,2,223.0
2,75,67.3,6,228.0
4,64,71.4,1,237.0
10,77,32.5,2,172.0
6,39,40.0,6,216.0
3,64,31.1,8,174.0
5,84,26.9,8,156.0
9,53,39.0,3,204.0
10,83,56.2,8,232.0
8,65,63.2,3,239.0
2,85,42.9,1,156.0
3,56,46.8,2,194.0
3,42,32.7,8,195.0
2,88,23.7,8,136.0
6,68,69.6,4,246.0
2,87,25.5,3,126.0
6,39,62.1,1,245.0
7,68,26.5,4,163.0
8,50,64.3,1,247.0
6,39,69.6,4,269.0
4,60,33.9,6,180.0
2,57,57.2,1,207.0
3,76,24.6,4,139.0
9,52,29.9,8,202.0
4,89,18.4,3,117.0
6,47,68.4,6,266.0
10,47,33.3,7,213.0
8,82,55.7,2,207.0
8,47,42.3,2,209.0
10,62,72.7,2,264.0
9,63,47.0,6,221.0
6,67,51.6,3,208.0
3,51,37.7,8,198.0
9,38,19.5,7,189.0
8,47,67.6,1,256.0
6,56,37.6,8,204.0
5,63,50.7,7,218.0
3,44,39.0,5,197.0
4,39,30.6,7,194.0
2,77,21.8,3,126.0
4,65,56.8,1,207.0
10,40,60.2,8,275.0
3,78,37.5,4,163.0
7,87,55.6,6,212.0
9,69,62.6,8,253.0
3,45,39.3,3,191.0
5,70,44.5,3,188.0
8,51,19.0,7,174.0
3,46,37.6,6,196.0
8,44,25.3,5,187.0
8,80,72.3,4,248.0
6,49,19.3,7,170.0
7,49,24.9,6,181.0
6,52,46.7,6,219.0
8,66,43.9,1,194.0
9,50,36.6,8,217.0
10,76,15.5,2,139.0
7,76,50.0,4,203.0
8,69,62.1,1,228.0
7,76,62.2,1,219.0
8,71,72.1,1,246.0
4,85,35.6,8,169.0
3,77,37.9,3,162.0
7,62,57.0,1,220.0
5,76,19.9,5,140.0
8,58,65.8,8,265.0
10,69,45.2,6,216.0
4,45,49.0,4,217.0
5,63,54.9,4,217.0
4,49,16.7,2,143.0
2,39,21.7,2,154.0
10,58,24.3,1,168.0
7,73,17.8,3,138.0
2,56,45.3,7,203.0
9,55,38.5,7,213.0
7,43,21.0,3,169.0
5,65,51.7,1,200.0
10,84,72.0,1,242.0
8,66,66.8,4,248.0
7,45,61.2,6,257.0
4,42,36.3,8,206.0
10,40,31.8,2,200.0
3,68,42.0,4,180.0
9,57,27.2,2,174.0
10,51,33.6,4,201.0
2,47,41.0,8,204.0
6,87,17.5,4,126.0
7,61,52.2,5,223.0
10,68,38.0,5,199.0
8,88,48.6,2,188.0
10,41,23.2,6,195.0
3,88,36.9,2,148.0
7,65,16.8,3,143.0
6,41,34.4,3,194.0
6,64,69.4,2,242.0
8,61,17.2,4,154.0
8,66,35.8,3,184.0
4,51,48.7,3,208.0
9,46,18.2,6,177.0
6,53,51.7,6,228.0
5,51,55.2,5,230.0
5,51,15.3,1,139.0
2,75,28.5,5,147.0
7,41,57.8,7,257.0
3,85,32.1,5,150.0
9,89,54.1,6,214.0
5,77,68.4,3,230.0
8,84,22.1,1,135.0
3,41,25.8,3,167.0
10,70,17.8,4,154.0
2,46,23.6,4,158.0
8,71,42.8,5,199.0
7,52,41.3,8,218.0
5,87,67.6,6,229.0
2,86,57.4,7,202.0
4,53,69.2,3,247.0
10,53,65.3,2,257.0
2,59,65.8,7,241.0
2,89,42.4,8,173.0
4,59,70.2,2,241.0
8,61,66.4,7,261.0
7,51,45.4,2,209.0
5,39,48.7,3,221.0
2,85,38.0,3,152.0
3,83,69.3,5,226.0
5,38,72.6,8,285.0
4,68,49.8,1,190.0
8,60,15.3,6,157.0
10,42,23.9,5,192.0
2,70,68.6,4,229.0
4,70,50.2,4,199.0
6,46,70.5,1,256.0
3,63,33.9,3,165.0
3,60,41.0,2,179.0
8,71,39.4,3,187.0
6,52,59.3,3,235.0
7,75,50.8,2,200.0
5,40,30.8,2,182.0
5,84,20.8,5,135.0
7,75,71.7,7,257.0
9,62,69.8,8,273.0
10,87,52.5,2,203.0
2,88,21.4,5,123.0
5,83,71.0,5,236.0
5,76,30.8,1,149.0
4,69,53.5,6,212.0
3,47,53.1,4,220.0
5,53,27.4,5,173.0
5,85,57.3,7,213.0
2,50,71.1,6,256.0
7,77,25.7,8,166.0
4,55,40.1,1,182.0
10,61,26.5,7,188.0
7,82,45.6,4,190.0
10,80,68.5,8,259.0
10,90,38.4,3,176.0
8,40,41.6,2,213.0
3,73,26.4,4,145.0
2,59,62.7,7,235.0
5,54,66.6,5,251.0
5,59,45.9,2,196.0
10,79,39.4,5,193.0
7,66,29.1,6,176.0
5,43,34.4,6,199.0
7,90,20.4,2,127.0
3,43,46.3,4,209.0
3,68,26.1,1,140.0
7,50,32.4,3,186.0
3,49,23.6,3,156.0
6,72,64.2,2,226.0
9,59,55.4,7,244.0
9,86,25.5,8,165.0
7,85,27.0,2,144.0
8,60,37.1,1,185.0
2,50,58.9,5,229.0
4,71,30.3,5,161.0
2,46,18.6,6,154.0
6,80,51.5,3,197.0
2,75,52.5,4,192.0
3,66,38.9,8,188.0
7,48,72.3,1,262.0
7,66,50.6,2,207.0
7,78,31.9,8,178.0
9,85,59.4,7,231.0
5,83,43.9,6,185.0
6,54,22.7,7,173.0
10,62,35.0,6,201.0
4,66,35.1,1,163.0
10,55,28.7,8,200.0
8,74,27.1,8,175.0
6,85,52.0,2,191.0
5,47,46.3,4,213.0
4,84,29.0,8,157.0
10,71,69.5,8,269.0
8,42,19.6,2,168.0
10,65,55.6,7,243.0
8,63,41.5,1,191.0
6,40,42.5,1,205.0
10,63,29.1,7,191.0
9,62,42.7,8,219.0
2,63,66.6,1,221.0
10,86,64.8,3,232.0
10,75,40.0,6,200.0
5,76,18.0,6,139.0
6,52,28.6,1,168.0
6,77,56.4,6,218.0
8,81,67.2,8,249.0
4,67,22.2,5,148.0
8,49,68.4,1,256.0
2,55,70.0,5,247.0
4,44,44.6,3,206.0
8,51,19.3,3,163.0
4,42,69.5,1,251.0
9,54,39.9,6,214.0
8,60,36.2,4,192.0
2,42,55.3,8,237.0
2,69,59.3,1,202.0
7,45,61.9,3,249.0
2,42,46.0,5,209.0
7,39,61.8,2,251.0
7,40,21.8,2,170.0
8,45,37.7,8,220.0
8,41,38.2,2,206.0
6,61,63.5,6,245.0
3,47,30.6,5,178.0
6,90,70.8,6,236.0
3,70,70.6,3,233.0
4,57,71.4,1,242.0
5,62,61.3,2,225.0
4,70,69.9,3,235.0
10,42,71.3,1,275.0
10,87,55.8,8,228.0
7,54,52.3,1,217.0
2,51,62.7,4,232.0
2,44,58.5,3,227.0
7,79,21.7,1,135.0
8,54,34.3,6,199.0
9,69,23.7,6,169.0
9,77,27.0,7,172.0
9,63,55.1,5,234.0
8,61,69.8,1,249.0
3,90,33.5,8,158.0
2,90,60.4,2,190.0
4,86,53.5,3,189.0
9,88,57.1,2,208.0
9,85,23.0,8,161.0
2,65,55.5,8,219.0
7,56,41.3,8,214.0
7,63,32.6,4,179.0
4,66,64.6,5,234.0
5,65,68.6,7,252.0
4,88,34.1,5,155.0
8,80,21.6,2,141.0
5,55,27.8,1,160.0
5,83,23.5,6,144.0
9,81,63.9,2,228.0
3,65,41.4,4,182.0
6,78,35.4,2,163.0
3,55,18.4,5,147.0
10,89,25.2,5,156.0
10,64,55.1,1,224.0
10,62,64.8,3,251.0
7,48,60.7,8,260.0
6,84,58.4,2,204.0
9,52,22.4,4,175.0
9,48,72.6,2,272.0
5,47,66.5,7,262.0
2,82,25.6,4,133.0
2,57,51.0,8,216.0
3,72,66.7,3,223.0
2,79,46.7,3,174.0
3,59,27.9,7,169.0
2,41,46.3,3,205.0
6,66,27.6,7,173.0
9,56,15.2,2,151.0
9,85,29.0,7,170.0
4,86,58.9,3,200.0
8,58,15.7,2,147.0
2,44,72.8,8,270.0
5,72,18.3,1,128.0
7,57,58.8,5,239.0
9,62,71.0,8,276.0
5,76,43.0,7,192.0
9,71,36.4,1,178.0
5,75,70.6,3,236.0
7,67,51.8,4,214.0
3,66,48.7,2,189.0
7,75,21.1,6,153.0
7,40,71.7,8,288.0
3,80,18.5,1,115.0
3,41,48.3,6,221.0
10,82,30.7,8,182.0
10,52,49.7,3,229.0
2,44,28.3,5,172.0
6,48,54.6,3,229.0
6,61,19.7,8,164.0
5,70,41.4,3,181.0
7,54,31.8,6,191.0
5,76,36.6,2,164.0
9,63,46.7,6,220.0
6,41,23.2,1,166.0
5,40,47.9,2,216.0
2,85,27.0,7,142.0
7,40,43.5,1,211.0
10,82,46.3,2,195.0
9,88,62.5,8,237.0
6,88,17.8,1,117.0
7,70,70.7,8,262.0
4,86,24.2,8,146.0
3,47,70.3,2,248.0
7,55,48.3,2,211.0
2,72,64.3,5,221.0
5,38,57.1,2,236.0
8,83,67.7,7,245.0
5,73,49.8,6,205.0
9,71,28.8,6,178.0
10,59,62.2,5,255.0
9,69,25.3,6,173.0
5,84,17.1,7,134.0
8,51,41.2,5,213.0
10,51,17.2,7,178.0
5,73,45.3,2,184.0
3,83,55.8,8,208.0
2,45,53.9,7,229.0
7,60,25.2,4,167.0
2,83,30.0,7,150.0
8,85,24.8,5,152.0
8,78,55.7,4,216.0
2,63,57.5,2,206.0
9,48,64.3,8,274.0
10,65,56.3,5,238.0
8,39,30.9,1,190.0
5,72,56.7,1,204.0
2,38,43.2,3,201.0
5,80,71.8,3,234.0
3,45,52.2,5,223.0
10,65,51.6,8,238.0
10,90,64.2,1,221.0
7,80,41.8,4,184.0
6,64,44.8,6,205.0
4,88,59.2,6,208.0
6,83,38.9,2,166.0
4,51,72.1,4,258.0
5,87,19.5,4,127.0
5,86,68.3,1,216.0
10,44,67.6,6,281.0
5,66,65.5,1,227.0
7,54,60.3,7,251.0
6,59,18.2,2,144.0
4,43,72.6,7,274.0
9,42,27.7,8,206.0
9,65,58.6,1,227.0
2,64,15.2,6,133.0
2,39,34.0,5,188.0
2,87,39.1,7,165.0
5,47,25.9,6,178.0
10,49,19.2,4,174.0
10,81,22.8,7,164.0
3,48,46.9,2,200.0
6,70,64.1,1,224.0
6,71,65.4,5,238.0
8,80,67.6,2,233.0
3,52,25.4,6,166.0
5,48,34.1,4,188.0
7,58,51.7,5,224.0
6,70,31.3,5,171.0
3,63,47.3,4,195.0
2,58,19.6,6,147.0
6,49,47.0,1,207.0
3,51,50.0,8,222.0
6,90,71.0,4,230.0
7,88,60.1,4,214.0
10,47,29.2,4,196.0
9,41,45.9,7,240.0
2,55,28.8,8,173.0
10,58,64.9,7,267.0
7,57,51.2,4,221.0
6,76,15.6,7,140.0
5,54,37.9,4,190.0
2,52,47.5,4,201.0
7,84,58.1,5,216.0
5,73,33.0,2,159.0
8,70,58.2,3,225.0
6,72,69.8,7,252.0
3,50,42.6,3,193.0
5,69,27.1,4,157.0
7,54,68.7,6,265.0
5,79,25.0,2,138.0
6,74,72.4,2,240.0
6,88,28.7,4,148.0
10,73,52.4,2,215.0
5,65,55.3,3,213.0
8,60,51.9,8,236.0
3,39,28.3,7,186.0
7,72,21.1,2,143.0
4,81,45.6,2,174.0
5,80,37.3,4,168.0
9,83,32.0,3,165.0
6,53,24.4,5,171.0
6,53,26.8,8,185.0
10,38,71.3,8,299.0
5,55,62.6,2,233.0
7,72,56.2,1,210.0
7,53,16.3,5,158.0
5,62,34.1,1,167.0
6,46,29.8,5,187.0
10,75,15.3,7,154.0
5,57,60.9,8,246.0
2,64,22.2,5,144.0
8,46,18.6,8,181.0
3,58,17.8,5,143.0
9,43,57.3,4,252.0
7,53,31.1,8,197.0
2,43,25.8,3,162.0
7,40,50.3,8,246.0
3,61,50.9,7,213.0
5,59,57.9,2,220.0
6,46,46.0,7,226.0
6,43,32.8,4,193.0
2,41,33.6,6,188.0
8,45,72.7,5,280.0
8,64,36.9,2,184.0
6,78,68.7,3,233.0
6,58,63.9,6,249.0
4,87,34.1,4,153.0
5,53,15.7,3,144.0
2,64,62.8,5,225.0
2,83,42.1,3,162.0
2,41,45.2,1,196.0
3,46,63.7,6,248.0
10,90,36.8,2,170.0
9,42,18.3,2,169.0
4,57,46.6,8,214.0
3,52,58.2,3,223.0
5,57,24.9,7,171.0
9,47,58.7,4,251.0
2,47,66.0,5,245.0
6,45,57.3,8,252.0
4,51,59.7,5,236.0
10,83,32.2,3,169.0
3,57,69.7,8,257.0
6,51,52.4,2,219.0
3,53,63.9,7,246.0
9,70,62.1,6,245.0
7,82,38.3,6,181.0
9,66,64.8,1,239.0
9,49,62.9,6,264.0
10,82,26.5,1,153.0
2,80,31.1,1,136.0
4,71,18.3,3,131.0
4,41,27.4,4,177.0
2,70,19.8,5,134.0
6,60,63.9,5,244.0
6,51,45.7,1,203.0
10,52,43.6,3,217.0
7,55,45.8,1,203.0
10,79,37.2,1,176.0
9,78,29.0,7,176.0
10,70,44.0,4,206.0
3,38,26.0,5,176.0
7,90,56.3,1,195.0
10,74,17.1,3,146.0
8,79,46.4,7,206.0
9,39,31.3,8,215.0
3,43,66.0,2,243.0
3,46,35.3,5,188.0
10,74,68.0,5,254.0
6,90,48.9,7,195.0
5,73,70.1,6,245.0
8,55,28.2,7,189.0
8,44,57.6,1,239.0
4,84,19.7,8,138.0
9,52,28.0,5,189.0
9,67,64.8,4,247.0
4,54,42.6,1,187.0
7,47,23.6,2,168.0
8,81,70.5,4,244.0
9,61,59.7,7,251.0
5,55,24.2,5,165.0
5,76,63.2,8,235.0
6,88,45.2,7,190.0
5,90,72.7,8,243.0
8,75,36.9,6,187.0
7,39,49.6,6,239.0
2,51,60.7,2,222.0
2,60,53.3,1,197.0
9,59,22.2,6,175.0
8,54,53.9,3,229.0
2,64,52.2,5,204.0
8,43,53.1,4,240.0
10,44,43.8,5,230.0
5,58,54.0,8,231.0
6,61,28.7,7,179.0
2,66,32.5,2,154.0
9,88,19.0,1,129.0
3,61,41.1,5,187.0
6,56,22.8,4,162.0
2,40,65.2,3,243.0
10,58,50.5,5,232.0
7,48,45.4,5,220.0
7,48,48.8,3,221.0
10,82,64.6,7,247.0
10,58,67.6,8,275.0
5,52,67.8,1,243.0
5,50,45.9,5,213.0
2,80,19.8,7,132.0
5,80,41.7,8,189.0
8,47,36.2,5,206.0
5,41,26.4,2,172.0
5,39,22.4,6,178.0
6,41,42.6,5,217.0
9,74,34.5,5,184.0
4,74,67.1,6,235.0
10,45,37.3,1,204.0
10,86,42.7,2,185.0
8,64,41.7,1,191.0
5,83,67.1,1,216.0
5,78,62.2,8,231.0
5,45,26.0,1,165.0
4,80,31.4,1,144.0
9,45,32.6,2,195.0
6,55,61.0,5,242.0
7,49,57.3,5,243.0
2,90,67.8,1,202.0
5,84,29.5,1,140.0
10,48,70.2,6,283.0
4,59,26.3,1,151.0
2,82,56.6,5,198.0
7,45,63.6,1,247.0
9,59,20.2,6,171.0
6,88,32.6,7,165.0
4,85,29.3,6,151.0
2,65,45.8,2,181.0
5,82,39.4,7,180.0
8,62,63.1,8,256.0
3,83,55.8,1,187.0
9,84,33.1,7,179.0
4,77,17.1,3,124.0
6,64,72.1,7,263.0
5,86,48.4,1,176.0
5,50,24.4,7,176.0
9,81,19.3,8,157.0
2,59,38.4,3,174.0
8,71,21.6,2,148.0
6,52,46.0,6,218.0
2,45,67.4,6,253.0
7,60,67.0,7,259.0
7,38,52.3,3,236.0
10,40,57.6,1,249.0
9,71,50.8,4,216.0
10,72,54.7,3,223.0
8,70,59.9,5,234.0
4,78,27.1,7,155.0
4,49,59.8,7,244.0
5,60,59.6,8,241.0
2,84,68.0,1,207.0
9,70,41.7,4,198.0
8,44,23.9,6,187.0
7,43,38.5,3,204.0
7,62,51.9,7,228.0
9,82,20.2,5,149.0
9,76,43.2,4,197.0
8,76,31.3,7,179.0
8,88,27.5,5,155.0
7,89,59.8,6,218.0
10,53,33.8,7,209.0
6,54,35.1,7,197.0
5,65,30.1,8,178.0
6,86,71.6,8,247.0
8,71,69.3,8,261.0
9,68,46.6,3,207.0
7,63,56.5,8,239.0
3,53,60.8,3,227.0
9,81,43.4,5,196.0
5,86,70.1,2,223.0
6,65,63.0,5,238.0
3,56,28.5,4,163.0
10,44,31.7,3,200.0
2,63,55.2,1,198.0
7,52,56.1,8,247.0
2,64,71.0,3,235.0
8,76,31.0,5,172.0
9,42,23.0,7,193.0
8,41,41.1,8,230.0
9,44,18.2,2,167.0
2,70,22.6,2,131.0
6,86,66.6,8,237.0
9,47,62.3,2,252.0
10,43,58.1,5,260.0
6,84,27.6,1,140.0
6,55,70.4,6,264.0
2,88,61.7,8,212.0
8,81,43.2,4,189.0
6,88,31.2,1,144.0
9,60,23.5,5,173.0
6,66,26.7,5,165.0
4,48,32.5,8,193.0
7,90,46.5,8,197.0
8,82,69.2,1,231.0
5,63,26.4,5,163.0
2,64,69.1,5,237.0
3,65,24.2,5,150.0
4,51,42.9,1,190.0
6,64,66.4,8,255.0
9,82,72.6,8,262.0
3,40,49.7,7,228.0
5,53,30.9,3,174.0
8,81,49.7,8,214.0
2,70,47.6,6,193.0
3,46,30.2,3,172.0
4,52,31.0,8,187.0
9,79,39.6,2,181.0
10,45,53.4,5,249.0
9,67,18.4,6,160.0
9,80,48.5,4,204.0
3,68,26.1,1,140.0
2,52,36.7,3,177.0
2,61,65.7,7,239.0
4,70,19.6,2,131.0
7,49,46.7,4,219.0
10,54,48.2,1,219.0
9,71,27.6,3,166.0
8,74,62.0,3,229.0
9,40,46.7,1,224.0
3,54,48.4,5,208.0
9,89,51.4,6,208.0
9,87,50.7,6,209.0
9,45,37.6,1,202.0
10,72,37.5,7,201.0
10,85,30.5,3,164.0
7,54,29.2,8,192.0
4,88,54.0,5,194.0
9,67,23.8,2,159.0
2,48,44.7,2,193.0
8,65,58.4,3,229.0
4,72,54.7,1,197.0
2,50,53.8,6,221.0
2,67,53.2,3,197.0
4,53,28.0,2,162.0
3,47,61.7,1,228.0
4,79,43.6,8,190.0
4,57,50.6,4,210.0
10,39,66.3,8,288.0
6,48,51.5,6,232.0
4,76,26.5,2,140.0
3,53,44.5,6,204.0
3,67,31.2,3,157.0
2,52,21.4,7,158.0
4,68,33.9,3,165.0
9,52,27.7,3,182.0
6,78,41.7,5,185.0
2,76,54.0,7,204.0
5,45,25.1,6,178.0
2,39,43.3,5,206.0
7,75,32.8,8,182.0
8,48,53.8,3,234.0
10,78,63.8,6,245.0
9,44,62.1,3,257.0
6,43,44.3,5,219.0
10,62,57.3,6,246.0
4,73,51.7,1,190.0
5,82,32.3,7,165.0
7,47,65.9,6,265.0
5,54,47.7,6,216.0
7,84,48.9,7,204.0
3,43,22.7,6,168.0
8,41,46.0,5,230.0
2,71,55.0,5,204.0
2,51,72.5,2,246.0
7,46,32.3,4,193.0
2,64,17.6,1,123.0
2,81,51.2,7,194.0
10,41,68.6,5,282.0
6,71,22.1,8,161.0
2,49,70.8,6,256.0
5,50,51.8,1,212.0
5,56,25.7,5,167.0
5,48,60.5,7,250.0
4,74,71.8,8,251.0
4,39,65.8,4,255.0
2,77,43.2,2,166.0
10,89,23.1,3,146.0
7,68,21.2,8,165.0
7,46,63.6,2,249.0
10,85,40.2,6,193.0
8,90,62.8,4,221.0
7,72,67.5,1,232.0
5,67,15.5,6,141.0
9,61,69.7,4,262.0
2,54,36.1,1,168.0
10,45,43.6,6,232.0
9,56,34.5,6,202.0
7,71,18.1,1,135.0
5,66,37.4,5,183.0
9,54,65.0,7,267.0
2,61,64.2,1,218.0
4,71,34.1,4,166.0
3,81,64.5,5,218.0
8,79,53.2,8,223.0
8,73,70.3,5,253.0
10,81,54.7,5,222.0
9,71,58.1,4,230.0
7,62,27.7,5,173.0
